Cleric shot at injured in Muzaffarabad,February 16 2017
Govt increases  petrol diesel  prices by Re 1,February 16 2017
Imran urged to stop using Panama case as crutches for political survival,February 16 2017
ANF says it seized tonnes of drugs several arrested,February 16 2017
PMA shows concerns over  healthcare facilities hopes  Sindh governor to prefer merit,February 16 2017
OPF MD closes door on fake degree holders,February 16 2017
Beaconhouse starts school management programme,February 16 2017
AJK minister has ‘unique’ plan for women’s varsity,February 16 2017
Suicide attacker hits  judges in Peshawar,February 16 2017
Bilawal condemns Peshawar  blast attack on MWM leader,February 16 2017
FATA’s merger into KP inevitable: Imran Khan,February 16 2017
Army to assist Karachi administration in census,February 16 2017
NA speaker deputy speaker condemn blasts in Hayatabad Mohmand Agency,February 16 2017
Indian police detains entire Hurriyet leadership in Kashmir,February 16 2017
Imran for merging FATA into KP,February 15 2017
Randhawa wins gold at Istanbul Gastronomy festival,February 15 2017
NA body irked over non-construction of family suites at parliament lodges,February 15 2017
Youth exchange programme educates students on development of Gwadar,February 15 2017
Panama Case: PTI unsuccessful in producing any counter-evidence,February 15 2017
PM for annihilation of extremism terrorism,February 15 2017
Clarification on Hadiqa Kiani news,February 15 2017
Qatari letters not proving helpful for the rulers: Siraj,February 15 2017
PML-N has full faith in SC will accept its verdict: Tariq,February 15 2017
Lahore attack cannot deter nation’s resolve to eliminate terror: PM,February 15 2017
Hearings against Imran Tareen adjourned till Feb 22,February 15 2017
AIOU sets up student support points,February 15 2017
Shehbaz presents cheques to families of two martyred policemen,February 15 2017
Hamdard University organises seminar to raise awareness on PASTIC,February 15 2017
India and Pakistan owe Kashmiris a lasting solution: Omar Abdullah,February 15 2017
Intelligence agencies issue security alert for Punjab,February 15 2017
Five marla house owners protest against issuance of property tax notices,February 15 2017
We will cleanse our land from terrorists: Shehbaz Sharif,February 15 2017
Explosion in Hayatabad kills two injures 18,February 15 2017
PCB cancels roundtable conference on improving cricket in Pakistan,February 15 2017
Larkana witnesses 55 new cases of HIV,February 15 2017
Senate Committee chairman calls on Muhammad Zubair,February 15 2017
Upgradation of 24 schools in Rawalpindi approved,February 15 2017
FIA arrests leading human trafficker from Faislabad,February 15 2017
Root causes of terrorism should be addressed: Imran,February 15 2017
Three people injured by robbers in Karachi,February 15 2017
COAS extends full support for holding PSL final in Lahore,February 15 2017
Panamagate: Hussain Nawaz’s counsel says Sharif family lost several records during exile,February 15 2017
Transgender deprives man of  Rs 0.3million at gunpoint,February 15 2017
Yasin Malik arrested Geelani and Mirwaiz put under house arrest,February 15 2017
Woman reportedly raped in Rawalpindi,February 15 2017
Rain expected in different areas of Pakistan,February 15 2017
Six including four Levies personnel killed in Mohmand suicide attack,February 15 2017
Explosion occurs in Mohmand Agency,February 15 2017
Initial report on suicide attack presented to CM,February 15 2017
World condemns Lahore terror attack,February 15 2017
‘Depoliticise police to win war on terror’,February 15 2017
Dr Irshad gets Revenue Division secretaryship,February 15 2017
Zardari raises voice for FATA reforms,February 15 2017
NADRA to depute mobiles vans to issue CNICs before census,February 15 2017
ABL embezzles KMC’s Rs 1.62 billion,February 15 2017
Presidency becomes no-go area for media,February 15 2017
Terrorists financiers will be  hunted across country: army,February 15 2017
Indian envoy summoned  over ceasefire violation,February 15 2017
Rabbani Sartaj Aziz told not to talk   on Maulana Haideri issue in Senate,February 15 2017
‘Merge FATA with KP or face the sit-in’,February 15 2017
Heavy tips during foreign visits irk PAC,February 15 2017
Imran’s ‘criticism’ of Police Dept   highly regrettable says Marriyum,February 15 2017
PML-N and PPP know how to ply  ‘prominent’ politicians to  win polls,February 15 2017
Seal Sharifs sugar mills LHC  orders sessions judges,February 15 2017
‘Ruthless’ response to  terror only option: PM,February 14 2017
‘Defer census until law  and order improves’,February 14 2017
‘Blaming Islam is not going to win war  on terror’,February 14 2017
New FBR chairman appointed,February 14 2017
PML-N and PPP know how to ply ‘prominent’ politicians to win polls,February 14 2017
‘Defer census until law and order improves’,February 14 2017
‘Blaming Islam is not going to win war on terror’,February 14 2017
Heavy tips during foreign visits irks PAC,February 14 2017
Seal Sharifs sugar mills LHC orders sessions judges,February 14 2017
China to ‘adopt’ Pakistan’s terrorism problem,February 14 2017
37-nation navies vow to work for peace,February 14 2017
COAS to initiate combing operation in South Punjab,February 14 2017
Nawaz failed in protecting masses: Sirajul Haq,February 14 2017
PM reviews law and order situation assures logical conclusion,February 14 2017
Military operations to continue till complete eradication of terrorism,February 14 2017
Foreign Office condemns missile tests by North Korea,February 14 2017
Couple carrying two kg of heroin arrested at Multan airport,February 14 2017
Ayyan Ali files charges against interior secretary,February 14 2017
Karachi attack leaves father dead two sons injured,February 14 2017
Food poisoning kills a woman,February 14 2017
Indian troops martyr two more Kashmiri youth,February 14 2017
Lodhi urges UNSC to help stop campaign depicting Islam as terrorism,February 14 2017
Bus oil tanker collision kills six people,February 14 2017
ECP allows Khan Shahbaz time to file replies in electoral violation case,February 14 2017
CJP orders report on alleged removal of labourer’s kidney,February 14 2017
PPC Chairman strongly condemns blast at Mall Road,February 14 2017
Shahbaz Sharif receives report on Charing Cross blast,February 14 2017
Lahoris all set to celebrate Valentine’s Day,February 14 2017
Geelani asserts Indian forces involved in serious war crimes in Kashmir,February 14 2017
Ranger raids in Karachi lead to arrest of two militant political party members,February 14 2017
US govt extends sympathies for Lahore blast victims,February 14 2017
Malala condemns Lahore blast stands with victims,February 14 2017
Two Kashmiris youngsters martyred in IOK,February 14 2017
Two BDS personnel killed 11 wounded in Quetta blast,February 14 2017
Shehbaz says Pakistan owes debt to Lahore blast martyrs,February 14 2017
Rana Sanaullah blames protesters for explosion,February 14 2017
Karachi bus overturns six dead 20 injured,February 14 2017
CJP condemns terrorist attack,February 14 2017
Funeral rites observed for police martyrs of Charing Cross blast,February 14 2017
Lahore bombed,February 14 2017
Govt committed to rooting  out terrorism says Nawaz,February 14 2017
Census a threat to those having  vested interests says expert,February 14 2017
Angry Punjab to teach Sharifs a lesson in next polls,February 14 2017
Poor performance of human rights helpline angers NA body,February 14 2017
ECC urges Power Ministry to  complete projects on time,February 14 2017
Pakistan pledges peace in Afghanistan,February 14 2017
SSU holds seminar on chikungunya dengue virus,February 14 2017
Training workshop on photography concludes,
Teenage boy commits suicide,
Nationalist parties hold protest rally,
Three soldiers injured in LoC firing,
Tehmina Janjua made  new foreign secretary,
Afghan refugees’ return is forced not voluntary: HRW,
‘What good will failed Tariq Bajwa do?’,
Ion Morgan meets cancer  patients,
‘70th Independence Day will be celebrated  in a befitting manner’,
7th International Maritime Conference  concludes,
Three tribal  elders killed  in Orakzai Agency,
Senators express concern over  ‘non-implementation’ of NAP,
Claustrophobia kills a man in Karachi,
Three Pakistani soldiers ‘critically injured’ in unprovoked firing at LoC,
Senate passes FBISE amendment bill,
CM Sindh orders inquiry into fake inauguration of Korangi flyover,
Three wounded in Karachi firing,
Lahore blast suicide bomber identified: Rana Sanaullah,
Dar Marriyum discuss Information Ministry’s financial matters,
Tehmina Janjua appointed as new Foreign Secretary,
Three tribal elders killed in Orakzai Agency,
Pakistan receiving worldwide recognition due to CPEC: Ahsan,
Kashmir observes complete shutdown,
Faiz Ahmed Faiz’s 106th birth anniversary observed,
Sindh on high alert following Lahore blast,
Bilawal Bhutto condemns heinous Lahore blast,
Lahore blast: CM announces day of mourning,
Bomb kills three soldiers in NWA,
7th International Maritime Conference concludes,
‘70th Independence Day will be celebrated in a befitting manner’,
NACTA warned about blast in Lahore,
Lahore blast: COAS grieves assures arrest of culprits,
Blast at Charing Cross kills 15 injures several,
Suicide blast in front of Punjab Assembly,
AIOU offers free education for disabled persons up to PhD level,
Making Karachi a cradle of peace top priority of govt: Ahsan Iqbal,
Shehbaz Sharif urges ‘jihad’ against fake medicines,
National Council for Conservation of Wildlife revived by federal govt,
